Freq dB Phase
16564.453125 65.278 136.1717
16564.819336 65.181 136.0822
16565.185547 65.099 136.3305
16565.551758 65.057 136.7299
16565.917969 65.050 137.0791
16566.284180 65.059 137.2837
16566.650391 65.068 137.3732
16567.016602 65.073 137.4164
16567.382812 65.080 137.4390
16567.749023 65.090 137.4145
16568.115234 65.099 137.3165
16568.481445 65.101 137.1638
16568.847656 65.091 137.0133
16569.213867 65.076 136.9135
16569.580078 65.065 136.8584
16569.946289 65.060 136.7974
16570.312500 65.056 136.6889
16570.678711 65.042 136.5491
16571.044922 65.014 136.4500
16571.411133 64.979 136.4673
16571.777344 64.949 136.6276
16572.143555 64.938 136.8834
16572.509766 64.951 137.1391
16572.875977 64.982 137.3075
16573.242188 65.021 137.3414
16573.608398 65.056 137.2403
16573.974609 65.077 137.0429
16574.340820 65.078 136.8093
16574.707031 65.061 136.6090
16575.073242 65.032 136.5051
16575.439453 65.003 136.5203
16575.805664 64.985 136.6197
16576.171875 64.983 136.7256
16576.538086 64.991 136.7630
16576.904297 64.998 136.7130
16577.270508 64.993 136.6256
16577.636719 64.977 136.5831
16578.002930 64.959 136.6391
16578.369141 64.954 136.7723
16578.735352 64.967 136.8978
16579.101562 64.993 136.9254
16579.467773 65.015 136.8237
16579.833984 65.021 136.6466
16580.200195 65.007 136.4955
16580.566406 64.981 136.4577
16580.932617 64.960 136.5526
16581.298828 64.955 136.7167
16581.665039 64.970 136.8475
16582.031250 64.993 136.8669
16582.397461 65.012 136.7641
16582.763672 65.015 136.5954
16583.129883 65.003 136.4367
16583.496094 64.980 136.3383
16583.862305 64.955 136.3041
16584.228516 64.932 136.3090
16584.594727 64.909 136.3398
16584.960938 64.884 136.4208
16585.327148 64.864 136.5917
16585.693359 64.861 136.8497
16586.059570 64.888 137.1105
16586.425781 64.944 137.2241
16586.791992 65.011 137.0616
16587.158203 65.056 136.6192
16587.524414 65.055 136.0384
16587.890625 65.001 135.5499
16588.256836 64.915 135.3695
16588.623047 64.833 135.5685
16588.989258 64.791 136.0311
16589.355469 64.800 136.5270
16589.721680 64.847 136.8484
16590.087891 64.902 136.9279
16590.454102 64.946 136.8301
16590.820312 64.971 136.6571
16591.186523 64.983 136.4708
16591.552734 64.984 136.2745
16591.918945 64.973 136.0576
16592.285156 64.942 135.8540
16592.651367 64.892 135.7524
16593.017578 64.835 135.8348
16593.383789 64.790 136.1053
16593.750000 64.774 136.4679
16594.116211 64.788 136.7738
16594.482422 64.817 136.9229
16594.848633 64.843 136.9191
16595.214844 64.857 136.8383
16595.581055 64.859 136.7598
16595.947266 64.860 136.7089
16596.313477 64.863 136.6564
16596.679688 64.867 136.5649
16597.045898 64.865 136.4344
16597.412109 64.854 136.3056
16597.778320 64.835 136.2259
16598.144531 64.814 136.2173
16598.510742 64.797 136.2695
16598.876953 64.788 136.3572
16599.243164 64.786 136.4612
16599.609375 64.792 136.5666
16599.975586 64.806 136.6482
16600.341797 64.824 136.6738
16600.708008 64.841 136.6272
16601.074219 64.849 136.5311
16601.440430 64.844 136.4449
16601.806641 64.831 136.4237
16602.172852 64.822 136.4720
16602.539062 64.823 136.5367
16602.905273 64.831 136.5468
16603.271484 64.835 136.4782
16603.637695 64.827 136.3770
16604.003906 64.805 136.3250
16604.370117 64.781 136.3751
16604.736328 64.768 136.5033
16605.102539 64.772 136.6270
16605.468750 64.788 136.6683
16605.834961 64.802 136.6083
16606.201172 64.807 136.4926
16606.567383 64.802 136.3826
16606.933594 64.793 136.3084
16607.299805 64.787 136.2572
16607.666016 64.783 136.2003
16608.032227 64.777 136.1298
16608.398438 64.767 136.0691
16608.764648 64.755 136.0507
16609.130859 64.746 136.0825
16609.497070 64.744 136.1387
16609.863281 64.751 136.1797
16610.229492 64.760 136.1797
16610.595703 64.765 136.1445
16610.961914 64.765 136.1014
16611.328125 64.759 136.0820
16611.694336 64.750 136.1080
16612.060547 64.743 136.1841
16612.426758 64.742 136.2960
16612.792969 64.750 136.4078
16613.159180 64.765 136.4704
16613.525391 64.781 136.4493
16613.891602 64.788 136.3557
16614.257812 64.778 136.2528
16614.624023 64.755 136.2269
16614.990234 64.733 136.3228
16615.356445 64.727 136.4975
16615.722656 64.745 136.6350
16616.088867 64.775 136.6206
16616.455078 64.798 136.4311
16616.821289 64.797 136.1518
16617.187500 64.772 135.9161
16617.553711 64.736 135.8165
16617.919922 64.709 135.8385
16618.286133 64.698 135.8872
16618.652344 64.696 135.8766
16619.018555 64.691 135.8038
16619.384766 64.675 135.7444
16619.750977 64.656 135.7724
16620.117188 64.647 135.8860
16620.483398 64.656 136.0013
16620.849609 64.674 136.0282
16621.215820 64.687 135.9572
16621.582031 64.683 135.8686
16621.948242 64.667 135.8647
16622.314453 64.653 135.9764
16622.680664 64.654 136.1369
16623.046875 64.666 136.2462
16623.413086 64.677 136.2657
16623.779297 64.674 136.2568
16624.145508 64.660 136.3170
16624.511719 64.651 136.4783
16624.877930 64.661 136.6566
16625.244141 64.688 136.7142
16625.610352 64.710 136.5843
16625.976562 64.707 136.3320
16626.342773 64.674 136.1133
16626.708984 64.627 136.0511
16627.075195 64.589 136.1385
16627.441406 64.571 136.2575
16627.807617 64.565 136.2919
16628.173828 64.556 136.2382
16628.540039 64.535 136.1982
16628.906250 64.513 136.2652
16629.272461 64.514 136.4069
16629.638672 64.542 136.4631
16630.004883 64.581 136.2857
16630.371094 64.595 135.8850
16630.737305 64.563 135.4642
16631.103516 64.494 135.2914
16631.469727 64.428 135.5003
16631.835938 64.409 135.9721
16632.202148 64.451 136.3868
16632.568359 64.525 136.4690
16632.934570 64.581 136.1946
16633.300781 64.586 135.7813
16633.666992 64.542 135.5328
16634.033203 64.485 135.6251
16634.399414 64.459 135.9883
16634.765625 64.481 136.3679
16635.131836 64.534 136.5136
16635.498047 64.579 136.3657
16635.864258 64.587 136.0668
16636.230469 64.556 135.8380
16636.596680 64.509 135.8344
16636.962891 64.477 136.0439
16637.329102 64.477 136.3129
16637.695312 64.506 136.4608
16638.061523 64.539 136.3987
16638.427734 64.554 136.1789
16638.793945 64.542 135.9395
16639.160156 64.509 135.8159
16639.526367 64.476 135.8661
16639.892578 64.460 136.0391
16640.258789 64.469 136.2188
16640.625000 64.495 136.3020
16640.991211 64.521 136.2597
16641.357422 64.536 136.1473
16641.723633 64.537 136.0505
16642.089844 64.534 136.0205
16642.456055 64.538 136.0353
16642.822266 64.550 136.0197
16643.188477 64.562 135.9123
16643.554688 64.559 135.7240
16643.920898 64.533 135.5470
16644.287109 64.488 135.4969
16644.653320 64.442 135.6310
16645.019531 64.415 135.9031
16645.385742 64.416 136.1793
16645.751953 64.436 136.3270
16646.118164 64.455 136.3029
16646.484375 64.457 136.1683
16646.850586 64.437 136.0455
16647.216797 64.405 136.0359
16647.583008 64.379 136.1583
16647.949219 64.373 136.3432
16648.315430 64.389 136.4775
16648.681641 64.415 136.4807
16649.047852 64.434 136.3531
16649.414062 64.437 136.1710
16649.780273 64.422 136.0435
16650.146484 64.404 136.0440
16650.512695 64.398 136.1572
16650.878906 64.416 136.2801
16651.245117 64.451 136.2793
16651.611328 64.482 136.0923
16651.977539 64.484 135.7873
16652.343750 64.447 135.5460
16652.709961 64.386 135.5727
16653.076172 64.337 135.9464
16653.442383 64.338 136.5306
16653.808594 64.405 137.0164
16654.174805 64.509 137.1029
16654.541016 64.598 136.7092
16654.907227 64.627 136.0129
16655.273438 64.581 135.3412
16655.639648 64.482 135.0106
16656.005859 64.381 135.1412
16656.372070 64.323 135.5881
16656.738281 64.326 136.0430
16657.104492 64.365 136.2401
16657.470703 64.401 136.1310
16657.836914 64.405 135.8688
16658.203125 64.377 135.6659
16658.569336 64.339 135.6489
16658.935547 64.319 135.7791
16659.301758 64.325 135.9055
16659.667969 64.347 135.8936
16660.034180 64.362 135.7255
16660.400391 64.355 135.5041
16660.766602 64.328 135.3628
16661.132812 64.296 135.3741
16661.499023 64.277 135.5057
16661.865234 64.277 135.6552
16662.231445 64.289 135.7391
16662.597656 64.300 135.7487
16662.963867 64.302 135.7421
16663.330078 64.298 135.7845
16663.696289 64.300 135.8879
16664.062500 64.314 136.0002
16664.428711 64.338 136.0460
16664.794922 64.362 135.9900
16665.161133 64.374 135.8621
16665.527344 64.373 135.7310
16665.893555 64.363 135.6524
16666.259766 64.355 135.6260
16666.625977 64.353 135.6026
16666.992188 64.353 135.5310
16667.358398 64.345 135.4078
16667.724609 64.324 135.2883
16668.090820 64.292 135.2463
16668.457031 64.260 135.3218
16668.823242 64.241 135.4850
16669.189453 64.240 135.6506
16669.555664 64.251 135.7392
16669.921875 64.262 135.7248
16670.288086 64.263 135.6458
16670.654297 64.250 135.5723
16671.020508 64.230 135.5566
16671.386719 64.209 135.6094
16671.752930 64.193 135.7073
16672.119141 64.184 135.8203
16672.485352 64.181 135.9325
16672.851562 64.184 136.0352
16673.217773 64.193 136.1066
16673.583984 64.207 136.1125
16673.950195 64.219 136.0307
16674.316406 64.218 135.8837
16674.682617 64.201 135.7490
16675.048828 64.174 135.7177
16675.415039 64.154 135.8218
16675.781250 64.159 135.9858
16676.147461 64.195 136.0441
16676.513672 64.241 135.8499
16676.879883 64.267 135.3879
16677.246094 64.244 134.8089
16677.612305 64.168 134.3781
16677.978516 64.067 134.3256
16678.344727 63.987 134.6938
16678.710938 63.969 135.2803
16679.077148 64.018 135.7313
16679.443359 64.097 135.7866
16679.809570 64.156 135.4492
16680.175781 64.159 134.9557
16680.541992 64.108 134.6282
16680.908203 64.041 134.6683
16681.274414 64.003 135.0274
16681.640625 64.019 135.4486
16682.006836 64.073 135.6545
16682.373047 64.126 135.5618
16682.739258 64.145 135.3131
16683.105469 64.129 135.1412
16683.471680 64.103 135.1898
16683.837891 64.100 135.3990
16684.204102 64.128 135.5666
16684.570312 64.168 135.5252
16684.936523 64.188 135.2868
16685.302734 64.169 135.0365
16685.668945 64.124 134.9803
16686.035156 64.084 135.1893
16686.401367 64.080 135.5310
16686.767578 64.112 135.7691
16687.133789 64.154 135.7569
16687.500000 64.174 135.5370
16687.866211 64.157 135.2991
16688.232422 64.115 135.2326
16688.598633 64.077 135.3906
16688.964844 64.067 135.6624
16689.331055 64.090 135.8554
16689.697266 64.123 135.8416
16690.063477 64.142 135.6346
16690.429688 64.131 135.3584
16690.795898 64.093 135.1664
16691.162109 64.044 135.1530
16691.528320 64.005 135.3118
16691.894531 63.991 135.5524
16692.260742 64.004 135.7485
16692.626953 64.031 135.8068
16692.993164 64.057 135.7093
16693.359375 64.068 135.5104
16693.725586 64.060 135.3068
16694.091797 64.038 135.1822
16694.458008 64.017 135.1608
16694.824219 64.005 135.2035
16695.190430 64.005 135.2397
16695.556641 64.008 135.2209
16695.922852 64.007 135.1533
16696.289062 63.993 135.0881
16696.655273 63.970 135.0906
16697.021484 63.944 135.2035
16697.387695 63.927 135.4295
16697.753906 63.928 135.7270
16698.120117 63.952 136.0065
16698.486328 63.996 136.1564
16698.852539 64.043 136.0964
16699.218750 64.068 135.8354
16699.584961 64.051 135.5089
16699.951172 63.992 135.3366
16700.317383 63.916 135.5018
16700.683594 63.866 136.0191
16701.049805 63.879 136.6642
16701.416016 63.952 137.0936
16701.782227 64.046 137.0847
16702.148438 64.113 136.6647
16702.514648 64.120 136.0758
16702.880859 64.074 135.6085
16703.247070 64.005 135.4245
16703.613281 63.946 135.4974
16703.979492 63.916 135.6718
16704.345703 63.908 135.8061
16704.711914 63.907 135.8688
16705.078125 63.907 135.9059
16705.444336 63.912 135.9477
16705.810547 63.929 135.9575
16706.176758 63.953 135.8690
16706.542969 63.970 135.6641
16706.909180 63.969 135.4091
16707.275391 63.952 135.2069
16707.641602 63.929 135.1114
16708.007812 63.912 135.0941
16708.374023 63.905 135.0822
16708.740234 63.899 135.0363
16709.106445 63.885 134.9892
16709.472656 63.866 135.0063
16709.838867 63.851 135.1139
16710.205078 63.850 135.2608
16710.571289 63.862 135.3610
16710.937500 63.878 135.3670
16711.303711 63.883 135.3089
16711.669922 63.876 135.2652
16712.036133 63.864 135.2933
16712.402344 63.858 135.3876
16712.768555 63.864 135.4915
16713.134766 63.877 135.5486
16713.500977 63.892 135.5426
16713.867188 63.903 135.4904
16714.233398 63.909 135.4158
16714.599609 63.911 135.3317
16714.965820 63.908 135.2442
16715.332031 63.900 135.1681
16715.698242 63.887 135.1261
16716.064453 63.874 135.1290
16716.430664 63.865 135.1623
16716.796875 63.861 135.1979
16717.163086 63.859 135.2184
16717.529297 63.855 135.2312
16717.895508 63.850 135.2531
16718.261719 63.846 135.2839
16718.627930 63.845 135.2999
16718.994141 63.842 135.2820
16719.360352 63.831 135.2484
16719.726562 63.811 135.2526
16720.092773 63.789 135.3398
16720.458984 63.779 135.4918
16720.825195 63.785 135.6259
16721.191406 63.801 135.6536
16721.557617 63.810 135.5575
16721.923828 63.802 135.4169
16722.290039 63.778 135.3454
16722.656250 63.755 135.3992
16723.022461 63.751 135.5206
16723.388672 63.769 135.5750
16723.754883 63.795 135.4599
16724.121094 63.805 135.1850
16724.487305 63.787 134.8729
16724.853516 63.743 134.6779
16725.219727 63.692 134.6896
16725.585938 63.655 134.8945
16725.952148 63.646 135.1948
16726.318359 63.665 135.4726
16726.684570 63.704 135.6474
16727.050781 63.752 135.6826
16727.416992 63.795 135.5765
16727.783203 63.824 135.3637
16728.149414 63.831 135.1138
16728.515625 63.814 134.9234
16728.881836 63.783 134.8803
16729.248047 63.757 135.0040
16729.614258 63.751 135.2222
16729.980469 63.768 135.4067
16730.346680 63.796 135.4496
16730.712891 63.816 135.3365
16731.079102 63.814 135.1462
16731.445312 63.787 134.9953
16731.811523 63.747 134.9705
16732.177734 63.710 135.0814
16732.543945 63.688 135.2712
16732.910156 63.682 135.4614
16733.276367 63.688 135.5929
16733.642578 63.699 135.6479
16734.008789 63.708 135.6409
16734.375000 63.713 135.5987
16734.741211 63.714 135.5479
16735.107422 63.714 135.5061
16735.473633 63.715 135.4750
16735.839844 63.719 135.4414
16736.206055 63.725 135.3866
16736.572266 63.729 135.3048
16736.938477 63.728 135.2142
16737.304688 63.719 135.1523
16737.670898 63.707 135.1521
16738.037109 63.699 135.2157
16738.403320 63.699 135.3103
16738.769531 63.706 135.3912
16739.135742 63.716 135.4315
16739.501953 63.722 135.4396
16739.868164 63.723 135.4451
16740.234375 63.720 135.4712
16740.600586 63.718 135.5153
16740.966797 63.719 135.5533
16741.333008 63.721 135.5593
16741.699219 63.721 135.5221
16742.065430 63.714 135.4512
16742.431641 63.698 135.3732
16742.797852 63.673 135.3243
16743.164062 63.642 135.3439
16743.530273 63.615 135.4550
16743.896484 63.602 135.6348
16744.262695 63.612 135.8056
16744.628906 63.639 135.8633
16744.995117 63.668 135.7449
16745.361328 63.680 135.4919
16745.727539 63.666 135.2372
16746.093750 63.633 135.1261
16746.459961 63.607 135.2087
16746.826172 63.610 135.3803
16747.192383 63.643 135.4534
16747.558594 63.682 135.3053
16747.924805 63.696 134.9854
16748.291016 63.671 134.6884
16748.657227 63.622 134.6083
16749.023438 63.580 134.8014
16749.389648 63.572 135.1387
16749.755859 63.598 135.4110
16750.122070 63.637 135.5021
16750.488281 63.665 135.4500
16750.854492 63.675 135.3743
16751.220703 63.678 135.3479
16751.586914 63.684 135.3376
16751.953125 63.690 135.2693
16752.319336 63.682 135.1431
16752.685547 63.652 135.0710
16753.051758 63.612 135.1846
16753.417969 63.592 135.4937
16753.784180 63.614 135.8216
16754.150391 63.668 135.9246
16754.516602 63.718 135.6981
16754.882812 63.727 135.2632
16755.249023 63.685 134.8878
16755.615234 63.618 134.7883
16755.981445 63.566 134.9717
16756.347656 63.552 135.2485
16756.713867 63.567 135.3987
16757.080078 63.581 135.3624
16757.446289 63.575 135.2583
16757.812500 63.552 135.2444
16758.178711 63.537 135.3634
16758.544922 63.542 135.5034
16758.911133 63.562 135.5218
16759.277344 63.570 135.3952
16759.643555 63.550 135.2596
16760.009766 63.511 135.2959
16760.375977 63.484 135.5627
16760.742188 63.496 135.9241
16761.108398 63.547 136.1344
16761.474609 63.606 136.0379
16761.840820 63.639 135.6822
16762.207031 63.626 135.2657
16762.573242 63.577 135.0034
16762.939453 63.520 134.9852
16763.305664 63.480 135.1395
16763.671875 63.464 135.3161
16764.038086 63.462 135.4056
16764.404297 63.456 135.4113
16764.770508 63.440 135.4160
16765.136719 63.421 135.4982
16765.502930 63.411 135.6664
16765.869141 63.423 135.8501
16766.235352 63.454 135.9497
16766.601562 63.496 135.8911
16766.967773 63.530 135.6630
16767.333984 63.543 135.3254
16767.700195 63.528 134.9832
16768.066406 63.489 134.7545
16768.432617 63.442 134.7271
16768.798828 63.408 134.9013
16769.165039 63.404 135.1769
16769.531250 63.433 135.3957
16769.897461 63.480 135.4256
16770.263672 63.519 135.2449
16770.629883 63.531 134.9469
16770.996094 63.510 134.6810
16771.362305 63.469 134.5742
16771.728516 63.427 134.6639
16772.094727 63.402 134.8936
16772.460938 63.401 135.1582
16772.827148 63.421 135.3531
16773.193359 63.451 135.4118
16773.559570 63.479 135.3131
16773.925781 63.491 135.0800
16774.291992 63.475 134.7921
16774.658203 63.431 134.5741
16775.024414 63.371 134.5430
16775.390625 63.320 134.7367
16775.756836 63.302 135.0571
16776.123047 63.322 135.3080
16776.489258 63.362 135.3307
16776.855469 63.391 135.1119
16777.221680 63.389 134.7946
16777.587891 63.357 134.5715
16777.954102 63.320 134.5432
16778.320312 63.300 134.6594
16778.686523 63.305 134.7748
16779.052734 63.320 134.7899
16779.418945 63.327 134.7352
16779.785156 63.323 134.7250
16780.151367 63.321 134.8324
16780.517578 63.341 134.9967
16780.883789 63.383 135.0666
16781.250000 63.427 134.9338
16781.616211 63.444 134.6437
16781.982422 63.422 134.3792
16782.348633 63.374 134.3275
16782.714844 63.331 134.5496
16783.081055 63.319 134.9271
16783.447266 63.343 135.2474
16783.813477 63.383 135.3669
16784.179688 63.411 135.2905
16784.545898 63.412 135.1433
16784.912109 63.389 135.0714
16785.278320 63.359 135.1476
16785.644531 63.343 135.3444
16786.010742 63.350 135.5581
16786.376953 63.376 135.6724
16786.743164 63.408 135.6178
16787.109375 63.431 135.3958
16787.475586 63.428 135.0827
16787.841797 63.399 134.7992
16788.208008 63.352 134.6513
16788.574219 63.305 134.6794
16788.940430 63.275 134.8317
16789.306641 63.267 134.9982
16789.672852 63.273 135.0966
16790.039062 63.278 135.1262
16790.405273 63.279 135.1534
16790.771484 63.280 135.2368
16791.137695 63.295 135.3567
16791.503906 63.328 135.4163
16791.870117 63.367 135.3184
16792.236328 63.392 135.0588
16792.602539 63.384 134.7446
16792.968750 63.346 134.5372
16793.334961 63.294 134.5599
16793.701172 63.255 134.8148
16794.067383 63.249 135.1865
16794.433594 63.278 135.5104
16794.799805 63.329 135.6550
16795.166016 63.381 135.5790
16795.532227 63.415 135.3260
16795.898438 63.420 134.9900
16796.264648 63.396 134.6892
16796.630859 63.351 134.5262
16796.997070 63.301 134.5461
16797.363281 63.266 134.7151
16797.729492 63.255 134.9248
16798.095703 63.262 135.0546
16798.461914 63.272 135.0524
16798.828125 63.269 134.9651
16799.194336 63.246 134.9068
16799.560547 63.216 134.9752
16799.926758 63.197 135.1775
16800.292969 63.203 135.4229
16800.659180 63.232 135.5799
16801.025391 63.268 135.5698
16801.391602 63.293 135.4102
16801.757812 63.296 135.1877
16802.124023 63.279 135.0047
16802.490234 63.248 134.9295
16802.856445 63.216 134.9807
16803.222656 63.193 135.1425
16803.588867 63.185 135.3730
16803.955078 63.196 135.6064
16804.321289 63.225 135.7650
16804.687500 63.262 135.7840
16805.053711 63.290 135.6541
16805.419922 63.296 135.4482
16805.786133 63.276 135.2878
16806.152344 63.244 135.2759
16806.518555 63.220 135.4252
16806.884766 63.220 135.6363
16807.250977 63.242 135.7671
16807.617188 63.271 135.7299
16807.983398 63.286 135.5489
16808.349609 63.277 135.3343
16808.715820 63.252 135.1902
16809.082031 63.225 135.1459
16809.448242 63.206 135.1469
16809.814453 63.194 135.1169
16810.180664 63.180 135.0344
16810.546875 63.154 134.9531
16810.913086 63.121 134.9537
16811.279297 63.096 135.0630
16811.645508 63.092 135.2177
16812.011719 63.109 135.3008
16812.377930 63.136 135.2236
16812.744141 63.153 134.9909
16813.110352 63.146 134.6906
16813.476562 63.115 134.4388
16813.842773 63.070 134.3261
16814.208984 63.026 134.3810
16814.575195 62.995 134.5769
16814.941406 62.986 134.8549
16815.307617 63.004 135.1306
16815.673828 63.043 135.3096
16816.040039 63.092 135.3189
16816.406250 63.133 135.1434
16816.772461 63.147 134.8583
16817.138672 63.127 134.6121
16817.504883 63.084 134.5491
16817.871094 63.044 134.7275
16818.237305 63.030 135.0658
16818.603516 63.051 135.3872
16818.969727 63.091 135.5468
16819.335938 63.127 135.5218
16819.702148 63.142 135.4099
16820.068359 63.138 135.3392
16820.434570 63.133 135.3613
16820.800781 63.138 135.4192
16821.166992 63.155 135.4060
16821.533203 63.168 135.2704
16821.899414 63.165 135.0628
16822.265625 63.142 134.8871
16822.631836 63.114 134.8070
16822.998047 63.094 134.7830
16823.364258 63.082 134.7163
16823.730469 63.064 134.5611
16824.096680 63.021 134.4018
16824.462891 62.959 134.4099
16824.829102 62.902 134.6983
16825.195312 62.887 135.1912
16825.561523 62.930 135.6171
16825.927734 63.007 135.7046
16826.293945 63.070 135.3994
16826.660156 63.080 134.9032
16827.026367 63.033 134.5515
16827.392578 62.966 134.5827
16827.758789 62.931 134.9650
16828.125000 62.956 135.4138
16828.491211 63.028 135.6000
16828.857422 63.099 135.4070
16829.223633 63.128 134.9820
16829.589844 63.108 134.5921
16829.956055 63.060 134.4406
16830.322266 63.019 134.5386
16830.688477 63.004 134.7407
16831.054688 63.009 134.8939
16831.420898 63.017 134.9548
16831.787109 63.018 134.9893
16832.153320 63.016 135.0665
16832.519531 63.023 135.1714
16832.885742 63.042 135.2155
16833.251953 63.060 135.1362
16833.618164 63.061 134.9738
16833.984375 63.041 134.8491
16834.350586 63.013 134.8618
16834.716797 62.999 134.9891
16835.083008 63.008 135.0927
16835.449219 63.028 135.0349
16835.815430 63.031 134.8083
16836.181641 62.999 134.5664
16836.547852 62.939 134.5148
16836.914062 62.883 134.7616
16837.280273 62.867 135.2073
16837.646484 62.903 135.5888
16838.012695 62.968 135.6722
16838.378906 63.020 135.4115
16838.745117 63.028 134.9770
16839.111328 62.987 134.6389
16839.477539 62.924 134.5904
16839.843750 62.878 134.8335
16840.209961 62.876 135.1727
16840.576172 62.910 135.3594
16840.942383 62.949 135.2794
16841.308594 62.961 135.0150
16841.674805 62.933 134.7789
16842.041016 62.884 134.7595
16842.407227 62.845 134.9915
16842.773438 62.840 135.3422
16843.139648 62.869 135.6114
16843.505859 62.908 135.6922
16843.872070 62.934 135.6367
16844.238281 62.942 135.5851
16844.604492 62.945 135.6382
16844.970703 62.963 135.7632
16845.336914 63.002 135.8211
16845.703125 63.049 135.6843
16846.069336 63.075 135.3509
16846.435547 63.063 134.9601
16846.801758 63.015 134.6957
16847.167969 62.952 134.6746
16847.534180 62.903 134.8762
16847.900391 62.881 135.1627
16848.266602 62.884 135.3889
16848.632812 62.894 135.4901
16848.999023 62.898 135.4938
16849.365234 62.891 135.4694
16849.731445 62.878 135.4613
16850.097656 62.866 135.4666
16850.463867 62.854 135.4569
16850.830078 62.840 135.4170
16851.196289 62.820 135.3640
16851.562500 62.792 135.3367
16851.928711 62.763 135.3705
16852.294922 62.739 135.4726
16852.661133 62.728 135.6157
16853.027344 62.733 135.7454
16853.393555 62.752 135.7969
16853.759766 62.774 135.7276
16854.125977 62.789 135.5422
16854.492188 62.784 135.3023
16854.858398 62.757 135.1153
16855.224609 62.717 135.0838
16855.590820 62.684 135.2477
16855.957031 62.677 135.5511
16856.323242 62.704 135.8514
16856.689453 62.759 135.9954
16857.055664 62.820 135.9072
16857.421875 62.863 135.6200
16857.788086 62.876 135.2554
16858.154297 62.861 134.9511
16858.520508 62.832 134.7810
16858.886719 62.806 134.7290
16859.252930 62.789 134.7168
16859.619141 62.777 134.6763
16859.985352 62.759 134.6102
16860.351562 62.730 134.5869
16860.717773 62.700 134.6744
16861.083984 62.684 134.8640
16861.450195 62.691 135.0598
16861.816406 62.717 135.1455
16862.182617 62.742 135.0760
16862.548828 62.751 134.9158
16862.915039 62.743 134.7783
16863.281250 62.728 134.7332
16863.647461 62.721 134.7561
16864.013672 62.724 134.7670
16864.379883 62.726 134.7254
16864.746094 62.718 134.6782
16865.112305 62.704 134.7107
16865.478516 62.698 134.8417
16865.844727 62.711 134.9771
16866.210938 62.736 134.9871
16866.577148 62.747 134.8480
16866.943359 62.724 134.7114
16867.309570 62.676 134.8043
16867.675781 62.643 135.2355
16868.041992 62.669 135.8360
16868.408203 62.762 136.2303
16868.774414 62.879 136.1288
16869.140625 62.961 135.5401
16869.506836 62.968 134.7664
16869.873047 62.905 134.1929
16870.239258 62.817 134.0331
16870.605469 62.754 134.2140
16870.971680 62.736 134.4557
16871.337891 62.741 134.5247
16871.704102 62.734 134.4233
16872.070312 62.698 134.3434
16872.436523 62.650 134.4751
16872.802734 62.625 134.8225
16873.168945 62.644 135.1913
16873.535156 62.697 135.3436
16873.901367 62.749 135.1798
16874.267578 62.768 134.8019
16874.633789 62.742 134.4138
16875.000000 62.685 134.1943
16875.366211 62.621 134.2169
16875.732422 62.573 134.4343
16876.098633 62.551 134.7354
16876.464844 62.557 135.0068
16876.831055 62.580 135.1641
16877.197266 62.609 135.1736
16877.563477 62.630 135.0559
16877.929688 62.636 134.8745
16878.295898 62.627 134.7109
16878.662109 62.611 134.6161
16879.028320 62.600 134.5779
16879.394531 62.596 134.5371
16879.760742 62.594 134.4438
16880.126953 62.581 134.3123
16880.493164 62.552 134.2238
16880.859375 62.514 134.2747
16881.225586 62.485 134.4993
16881.591797 62.483 134.8253
16881.958008 62.511 135.1110
16882.324219 62.558 135.2297
16882.690430 62.600 135.1486
16883.056641 62.619 134.9504
16883.422852 62.612 134.7741
16883.789062 62.589 134.7302
16884.155273 62.574 134.8287
16884.521484 62.580 134.9632
16884.887695 62.605 134.9858
16885.253906 62.628 134.8137
16885.620117 62.625 134.5024
16885.986328 62.586 134.2233
16886.352539 62.525 134.1502
16886.718750 62.472 134.3415
16887.084961 62.458 134.6747
16887.451172 62.486 134.9179
16887.817383 62.533 134.9019
16888.183594 62.565 134.6320
16888.549805 62.559 134.2793
16888.916016 62.519 134.0593
16889.282227 62.470 134.0942
16889.648438 62.439 134.3618
16890.014648 62.442 134.7330
16890.380859 62.476 135.0722
16890.747070 62.531 135.3067
16891.113281 62.599 135.4049
16891.479492 62.670 135.3341
16891.845703 62.730 135.0697
16892.211914 62.761 134.6442
16892.578125 62.744 134.1890
16892.944336 62.682 133.9149
16893.310547 62.600 133.9914
16893.676758 62.540 134.4186
16894.042969 62.532 134.9911
16894.409180 62.575 135.4029
16894.775391 62.634 135.4626
16895.141602 62.668 135.2097
16895.507812 62.655 134.8527
16895.874023 62.603 134.6279
16896.240234 62.541 134.6475
16896.606445 62.499 134.8456
16896.972656 62.487 135.0549
16897.338867 62.494 135.1389
16897.705078 62.499 135.0894
16898.071289 62.491 135.0032
16898.437500 62.478 134.9814
16898.803711 62.476 135.0387
16899.169922 62.494 135.0839
16899.536133 62.526 134.9984
16899.902344 62.551 134.7402
16900.268555 62.547 134.4011
16900.634766 62.510 134.1625
16901.000977 62.458 134.1762
16901.367188 62.422 134.4569
16901.733398 62.426 134.8444
16902.099609 62.467 135.1053
16902.465820 62.515 135.1090
16902.832031 62.538 134.9111
16903.198242 62.521 134.7072
16903.564453 62.479 134.6824
16903.930664 62.441 134.8718
16904.296875 62.430 135.1438
16904.663086 62.442 135.3147
16905.029297 62.454 135.3141
16905.395508 62.447 135.2302
